id,company_id/id,location_id/id,storage_category_id/id,active,posx,posy,posz,usage,barcode,removal_priority,name
marin.stock_location_1105,,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Inter-company transit: LMMG-LMMR
marin.stock_location_1106,,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Inter-company transit: LMMG-XM
marin.stock_location_1107,,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Inter-company transit: LMMR-LMMG
marin.stock_location_1108,,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Inter-company transit: LMMR-XM
marin.stock_location_1109,,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Inter-company transit: XM-LMMG
marin.stock_location_1110,,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Inter-company transit: XM-LMMR
marin.stock_location_1111,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit BAL-CDG
marin.stock_location_1112,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit BAL-LOM
marin.stock_location_1113,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit BAL-SJN
marin.stock_location_1114,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-BAL
marin.stock_location_1115,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-HMT
marin.stock_location_1116,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-LOM
marin.stock_location_1117,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-MICH
marin.stock_location_1118,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-MOCH
marin.stock_location_1119,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-OBR
marin.stock_location_1120,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-SALT
marin.stock_location_1121,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-SJN
marin.stock_location_1122,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit CDG-SNT
marin.stock_location_1123,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit HMT-CDG
marin.stock_location_1124,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit LOM-CDG
marin.stock_location_1125,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit LOM-SJN
marin.stock_location_1126,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit MICH-CDG
marin.stock_location_1127,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit MOCH-CDG
marin.stock_location_1128,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit MOCH-OBR
marin.stock_location_1129,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit OBR-CDG
marin.stock_location_1130,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit OBR-MOCH
marin.stock_location_1131,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit OBR-SALT
marin.stock_location_1132,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit SALT-CDG
marin.stock_location_1133,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit SJN-BAL
marin.stock_location_1134,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit SJN-CDG
marin.stock_location_1135,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit SJN-LOM
marin.stock_location_1136,marin.company_lmmr,stock.stock_location_locations_virtual,,True,0,0,0,Transit Location,,10,Shipping transit SNT-CDG
marin.stock_location_1137,marin.company_lmmr,marin.stock_location_1010,,True,0,0,0,Internal Location,,10,Bodega
marin.stock_location_1138,marin.company_lmmr,marin.stock_location_1010,,True,0,0,0,Internal Location,,11,Mostrador y anaquel
marin.stock_location_1139,marin.company_lmmr,marin.stock_location_1018,,True,0,0,0,Internal Location,,12,Bodega
marin.stock_location_1140,marin.company_lmmr,marin.stock_location_1018,,True,0,0,0,Internal Location,,11,Bodega tienda
marin.stock_location_1141,marin.company_lmmr,marin.stock_location_1018,,True,0,0,0,Internal Location,,10,Mostrador y anaquel
marin.stock_location_1142,marin.company_lmmr,marin.stock_location_1018,,True,0,0,0,Internal Location,,13,Sotano
marin.stock_location_1143,marin.company_lmmr,marin.stock_location_1026,,True,0,0,0,Internal Location,CDG-OFFICE,2000,Oficina
marin.stock_location_1144,marin.company_lmmr,marin.stock_location_1026,,True,1,-1,1,Internal Location,CDG-PATIO1,1001,Patio1
marin.stock_location_1145,marin.company_lmmr,marin.stock_location_1026,,True,12,-1,1,Internal Location,CDG-PATIO2,1000,Patio2
marin.stock_location_1146,marin.company_lmmr,marin.stock_location_1026,,True,0,0,0,View,,10,R1
marin.stock_location_1147,marin.company_lmmr,marin.stock_location_1026,,True,0,0,0,View,,10,R2
marin.stock_location_1148,marin.company_lmmr,marin.stock_location_1026,,True,0,0,0,View,,10,R3
marin.stock_location_1149,marin.company_lmmr,marin.stock_location_1026,,True,0,0,0,View,,10,R4
marin.stock_location_1150,marin.company_lmmr,marin.stock_location_1026,,True,0,0,0,View,,10,R5
marin.stock_location_1151,marin.company_lmmr,marin.stock_location_1026,,True,0,0,0,View,,10,R6
marin.stock_location_1152,marin.company_lmmr,marin.stock_location_1026,,True,0,0,0,View,,10,R7
marin.stock_location_1153,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,1,1,Internal Location,CDG-R1F01N1,11,R1F01N1
marin.stock_location_1154,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,1,2,Internal Location,CDG-R1F01N2,12,R1F01N2
marin.stock_location_1155,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,1,3,Internal Location,CDG-R1F01N3,13,R1F01N3
marin.stock_location_1156,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,2,1,Internal Location,CDG-R1F02N1,11,R1F02N1
marin.stock_location_1157,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,2,2,Internal Location,CDG-R1F02N2,12,R1F02N2
marin.stock_location_1158,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,2,3,Internal Location,CDG-R1F02N3,13,R1F02N3
marin.stock_location_1159,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,3,1,Internal Location,CDG-R1F03N1,14,R1F03N1
marin.stock_location_1160,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,3,2,Internal Location,CDG-R1F03N2,15,R1F03N2
marin.stock_location_1161,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,3,3,Internal Location,CDG-R1F03N3,16,R1F03N3
marin.stock_location_1162,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,4,1,Internal Location,CDG-R1F04N1,14,R1F04N1
marin.stock_location_1163,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,4,2,Internal Location,CDG-R1F04N2,15,R1F04N2
marin.stock_location_1164,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,4,3,Internal Location,CDG-R1F04N3,16,R1F04N3
marin.stock_location_1165,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,5,1,Internal Location,CDG-R1F05N1,17,R1F05N1
marin.stock_location_1166,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,5,2,Internal Location,CDG-R1F05N2,18,R1F05N2
marin.stock_location_1167,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,5,3,Internal Location,CDG-R1F05N3,19,R1F05N3
marin.stock_location_1168,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,6,1,Internal Location,CDG-R1F06N1,17,R1F06N1
marin.stock_location_1169,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,6,2,Internal Location,CDG-R1F06N2,18,R1F06N2
marin.stock_location_1170,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,6,3,Internal Location,CDG-R1F06N3,19,R1F06N3
marin.stock_location_1171,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,7,1,Internal Location,CDG-R1F07N1,20,R1F07N1
marin.stock_location_1172,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,7,2,Internal Location,CDG-R1F07N2,21,R1F07N2
marin.stock_location_1173,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,7,3,Internal Location,CDG-R1F07N3,22,R1F07N3
marin.stock_location_1174,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,8,1,Internal Location,CDG-R1F08N1,20,R1F08N1
marin.stock_location_1175,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,8,2,Internal Location,CDG-R1F08N2,21,R1F08N2
marin.stock_location_1176,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,8,3,Internal Location,CDG-R1F08N3,22,R1F08N3
marin.stock_location_1177,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,9,1,Internal Location,CDG-R1F09N1,23,R1F09N1
marin.stock_location_1178,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,9,2,Internal Location,CDG-R1F09N2,24,R1F09N2
marin.stock_location_1179,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,9,3,Internal Location,CDG-R1F09N3,25,R1F09N3
marin.stock_location_1180,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,10,1,Internal Location,CDG-R1F10N1,23,R1F10N1
marin.stock_location_1181,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,10,2,Internal Location,CDG-R1F10N2,24,R1F10N2
marin.stock_location_1182,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,10,3,Internal Location,CDG-R1F10N3,25,R1F10N3
marin.stock_location_1183,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,11,1,Internal Location,CDG-R1F11N1,26,R1F11N1
marin.stock_location_1184,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,11,2,Internal Location,CDG-R1F11N2,27,R1F11N2
marin.stock_location_1185,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,11,3,Internal Location,CDG-R1F11N3,28,R1F11N3
marin.stock_location_1186,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,12,1,Internal Location,CDG-R1F12N1,26,R1F12N1
marin.stock_location_1187,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,12,2,Internal Location,CDG-R1F12N2,27,R1F12N2
marin.stock_location_1188,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,12,3,Internal Location,CDG-R1F12N3,28,R1F12N3
marin.stock_location_1189,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,13,1,Internal Location,CDG-R1F13N1,29,R1F13N1
marin.stock_location_1190,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,13,2,Internal Location,CDG-R1F13N2,30,R1F13N2
marin.stock_location_1191,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,13,3,Internal Location,CDG-R1F13N3,31,R1F13N3
marin.stock_location_1192,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,14,1,Internal Location,CDG-R1F14N1,29,R1F14N1
marin.stock_location_1193,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,14,2,Internal Location,CDG-R1F14N2,30,R1F14N2
marin.stock_location_1194,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,14,3,Internal Location,CDG-R1F14N3,31,R1F14N3
marin.stock_location_1195,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,15,1,Internal Location,CDG-R1F15N1,32,R1F15N1
marin.stock_location_1196,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,15,2,Internal Location,CDG-R1F15N2,33,R1F15N2
marin.stock_location_1197,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,15,3,Internal Location,CDG-R1F15N3,34,R1F15N3
marin.stock_location_1198,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,16,1,Internal Location,CDG-R1F16N1,32,R1F16N1
marin.stock_location_1199,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,16,2,Internal Location,CDG-R1F16N2,33,R1F16N2
marin.stock_location_1200,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,16,3,Internal Location,CDG-R1F16N3,34,R1F16N3
marin.stock_location_1201,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,17,1,Internal Location,CDG-R1F17N1,35,R1F17N1
marin.stock_location_1202,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,17,2,Internal Location,CDG-R1F17N2,36,R1F17N2
marin.stock_location_1203,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,17,3,Internal Location,CDG-R1F17N3,37,R1F17N3
marin.stock_location_1204,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,18,1,Internal Location,CDG-R1F18N1,35,R1F18N1
marin.stock_location_1205,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,18,2,Internal Location,CDG-R1F18N2,36,R1F18N2
marin.stock_location_1206,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,18,3,Internal Location,CDG-R1F18N3,37,R1F18N3
marin.stock_location_1207,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,19,1,Internal Location,CDG-R1F19N1,38,R1F19N1
marin.stock_location_1208,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,19,2,Internal Location,CDG-R1F19N2,39,R1F19N2
marin.stock_location_1209,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,19,3,Internal Location,CDG-R1F19N3,40,R1F19N3
marin.stock_location_1210,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,20,1,Internal Location,CDG-R1F20N1,38,R1F20N1
marin.stock_location_1211,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,20,2,Internal Location,CDG-R1F20N2,39,R1F20N2
marin.stock_location_1212,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,20,3,Internal Location,CDG-R1F20N3,40,R1F20N3
marin.stock_location_1213,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,21,1,Internal Location,CDG-R1F21N1,44,R1F21N1
marin.stock_location_1214,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,21,2,Internal Location,CDG-R1F21N2,45,R1F21N2
marin.stock_location_1215,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,21,3,Internal Location,CDG-R1F21N3,46,R1F21N3
marin.stock_location_1216,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,22,1,Internal Location,CDG-R1F22N1,44,R1F22N1
marin.stock_location_1217,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,22,2,Internal Location,CDG-R1F22N2,45,R1F22N2
marin.stock_location_1218,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,22,3,Internal Location,CDG-R1F22N3,46,R1F22N3
marin.stock_location_1219,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,23,1,Internal Location,CDG-R1F23N1,50,R1F23N1
marin.stock_location_1220,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,23,2,Internal Location,CDG-R1F23N2,51,R1F23N2
marin.stock_location_1221,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,23,3,Internal Location,CDG-R1F23N3,52,R1F23N3
marin.stock_location_1222,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,24,1,Internal Location,CDG-R1F24N1,50,R1F24N1
marin.stock_location_1223,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,24,2,Internal Location,CDG-R1F24N2,51,R1F24N2
marin.stock_location_1224,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,24,3,Internal Location,CDG-R1F24N3,52,R1F24N3
marin.stock_location_1225,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,25,1,Internal Location,CDG-R1F25N1,56,R1F25N1
marin.stock_location_1226,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,25,2,Internal Location,CDG-R1F25N2,57,R1F25N2
marin.stock_location_1227,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,25,3,Internal Location,CDG-R1F25N3,58,R1F25N3
marin.stock_location_1228,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,26,1,Internal Location,CDG-R1F26N1,56,R1F26N1
marin.stock_location_1229,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,26,2,Internal Location,CDG-R1F26N2,57,R1F26N2
marin.stock_location_1230,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,26,3,Internal Location,CDG-R1F26N3,58,R1F26N3
marin.stock_location_1231,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,27,1,Internal Location,CDG-R1F27N1,62,R1F27N1
marin.stock_location_1232,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,27,2,Internal Location,CDG-R1F27N2,63,R1F27N2
marin.stock_location_1233,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,27,3,Internal Location,CDG-R1F27N3,64,R1F27N3
marin.stock_location_1234,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,28,1,Internal Location,CDG-R1F28N1,62,R1F28N1
marin.stock_location_1235,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,28,2,Internal Location,CDG-R1F28N2,63,R1F28N2
marin.stock_location_1236,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,28,3,Internal Location,CDG-R1F28N3,64,R1F28N3
marin.stock_location_1237,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,29,1,Internal Location,CDG-R1F29N1,68,R1F29N1
marin.stock_location_1238,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,29,2,Internal Location,CDG-R1F29N2,69,R1F29N2
marin.stock_location_1239,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,29,3,Internal Location,CDG-R1F29N3,70,R1F29N3
marin.stock_location_1240,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,30,1,Internal Location,CDG-R1F30N1,68,R1F30N1
marin.stock_location_1241,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,30,2,Internal Location,CDG-R1F30N2,69,R1F30N2
marin.stock_location_1242,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,30,3,Internal Location,CDG-R1F30N3,70,R1F30N3
marin.stock_location_1243,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,31,1,Internal Location,CDG-R1F31N1,74,R1F31N1
marin.stock_location_1244,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,31,2,Internal Location,CDG-R1F31N2,75,R1F31N2
marin.stock_location_1245,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,31,3,Internal Location,CDG-R1F31N3,76,R1F31N3
marin.stock_location_1246,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,32,1,Internal Location,CDG-R1F32N1,74,R1F32N1
marin.stock_location_1247,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,32,2,Internal Location,CDG-R1F32N2,75,R1F32N2
marin.stock_location_1248,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,32,3,Internal Location,CDG-R1F32N3,76,R1F32N3
marin.stock_location_1249,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,33,1,Internal Location,CDG-R1F33N1,80,R1F33N1
marin.stock_location_1250,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,33,2,Internal Location,CDG-R1F33N2,81,R1F33N2
marin.stock_location_1251,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,33,3,Internal Location,CDG-R1F33N3,82,R1F33N3
marin.stock_location_1252,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_2,True,1,34,1,Internal Location,CDG-R1F34N1,80,R1F34N1
marin.stock_location_1253,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_3,True,1,34,2,Internal Location,CDG-R1F34N2,81,R1F34N2
marin.stock_location_1254,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_4,True,1,34,3,Internal Location,CDG-R1F34N3,82,R1F34N3
marin.stock_location_1255,marin.company_lmmr,marin.stock_location_1146,marin.stock_storage_category_1,True,1,35,1,Internal Location,CDG-R1F35N1CISTERNA,1999,R1F35N1 - Cisterna
marin.stock_location_1256,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_2,True,4,13,1,Internal Location,CDG-R2F08N1,29,R2F08N1
marin.stock_location_1257,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_3,True,4,13,2,Internal Location,CDG-R2F08N2,29,R2F08N2
marin.stock_location_1258,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_4,True,4,13,3,Internal Location,CDG-R2F08N3,29,R2F08N3
marin.stock_location_1259,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_2,True,4,13,1,Internal Location,CDG-R2F09N1,29,R2F09N1
marin.stock_location_1260,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_3,True,4,13,2,Internal Location,CDG-R2F09N2,29,R2F09N2
marin.stock_location_1261,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_4,True,4,13,3,Internal Location,CDG-R2F09N3,29,R2F09N3
marin.stock_location_1262,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_2,True,4,13,1,Internal Location,CDG-R2F10N1,29,R2F10N1
marin.stock_location_1263,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_3,True,4,13,2,Internal Location,CDG-R2F10N2,29,R2F10N2
marin.stock_location_1264,marin.company_lmmr,marin.stock_location_1147,marin.stock_storage_category_4,True,4,13,3,Internal Location,CDG-R2F10N3,29,R2F10N3
