id,company_id/id,location_id/id,storage_category_id/id,active,posx,posy,posz,usage,barcode,removal_priority,name
marin.stock_location_1417,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,8,3,Internal Location,CDG-R4F08N3,29,R4F08N3
marin.stock_location_1418,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,9,1,Internal Location,CDG-R4F09N1,29,R4F09N1
marin.stock_location_1419,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,9,2,Internal Location,CDG-R4F09N2,29,R4F09N2
marin.stock_location_1420,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,9,3,Internal Location,CDG-R4F09N3,29,R4F09N3
marin.stock_location_1421,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,10,1,Internal Location,CDG-R4F10N1,29,R4F10N1
marin.stock_location_1422,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,10,2,Internal Location,CDG-R4F10N2,29,R4F10N2
marin.stock_location_1423,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,10,3,Internal Location,CDG-R4F10N3,29,R4F10N3
marin.stock_location_1424,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,11,1,Internal Location,CDG-R4F11N1,29,R4F11N1
marin.stock_location_1425,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,11,2,Internal Location,CDG-R4F11N2,29,R4F11N2
marin.stock_location_1426,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,11,3,Internal Location,CDG-R4F11N3,29,R4F11N3
marin.stock_location_1427,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,12,1,Internal Location,CDG-R4F12N1,29,R4F12N1
marin.stock_location_1428,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,12,2,Internal Location,CDG-R4F12N2,29,R4F12N2
marin.stock_location_1429,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,12,3,Internal Location,CDG-R4F12N3,29,R4F12N3
marin.stock_location_1430,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,13,1,Internal Location,CDG-R4F13N1,29,R4F13N1
marin.stock_location_1431,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,13,2,Internal Location,CDG-R4F13N2,30,R4F13N2
marin.stock_location_1432,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,13,3,Internal Location,CDG-R4F13N3,31,R4F13N3
marin.stock_location_1433,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,14,0,Internal Location,CDG-R4F14N0,30,R4F14N1
marin.stock_location_1434,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,14,2,Internal Location,CDG-R4F14N2,30,R4F14N2
marin.stock_location_1435,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,14,3,Internal Location,CDG-R4F14N3,31,R4F14N3
marin.stock_location_1436,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,15,1,Internal Location,CDG-R4F15N1,32,R4F15N1
marin.stock_location_1437,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,15,2,Internal Location,CDG-R4F15N2,33,R4F15N2
marin.stock_location_1438,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,15,3,Internal Location,CDG-R4F15N3,34,R4F15N3
marin.stock_location_1439,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,16,1,Internal Location,CDG-R4F16N1,32,R4F16N1
marin.stock_location_1440,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,16,2,Internal Location,CDG-R4F16N2,33,R4F16N2
marin.stock_location_1441,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,16,3,Internal Location,CDG-R4F16N3,34,R4F16N3
marin.stock_location_1442,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,17,1,Internal Location,CDG-R4F17N1,35,R4F17N1
marin.stock_location_1443,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,17,2,Internal Location,CDG-R4F17N2,36,R4F17N2
marin.stock_location_1444,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,17,3,Internal Location,CDG-R4F17N3,37,R4F17N3
marin.stock_location_1445,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,18,1,Internal Location,CDG-R4F18N1,35,R4F18N1
marin.stock_location_1446,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,18,2,Internal Location,CDG-R4F18N2,36,R4F18N2
marin.stock_location_1447,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,18,3,Internal Location,CDG-R4F18N3,37,R4F18N3
marin.stock_location_1448,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,19,1,Internal Location,CDG-R4F19N1,134,R4F19N1
marin.stock_location_1449,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,19,2,Internal Location,CDG-R4F19N2,135,R4F19N2
marin.stock_location_1450,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,19,3,Internal Location,CDG-R4F19N3,136,R4F19N3
marin.stock_location_1451,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,20,1,Internal Location,CDG-R4F20N1,134,R4F20N1
marin.stock_location_1452,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,20,2,Internal Location,CDG-R4F20N2,135,R4F20N2
marin.stock_location_1453,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,20,3,Internal Location,CDG-R4F20N3,136,R4F20N3
marin.stock_location_1454,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,21,1,Internal Location,CDG-R4F21N1,128,R4F21N1
marin.stock_location_1455,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,21,2,Internal Location,CDG-R4F21N2,129,R4F21N2
marin.stock_location_1456,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,21,3,Internal Location,CDG-R4F21N3,130,R4F21N3
marin.stock_location_1457,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,22,1,Internal Location,CDG-R4F22N1,128,R4F22N1
marin.stock_location_1458,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,22,2,Internal Location,CDG-R4F22N2,129,R4F22N2
marin.stock_location_1459,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,22,3,Internal Location,CDG-R4F22N3,130,R4F22N3
marin.stock_location_1460,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,23,1,Internal Location,CDG-R4F23N1,122,R4F23N1
marin.stock_location_1461,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,23,2,Internal Location,CDG-R4F23N2,123,R4F23N2
marin.stock_location_1462,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,23,3,Internal Location,CDG-R4F23N3,124,R4F23N3
marin.stock_location_1463,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,24,1,Internal Location,CDG-R4F24N1,122,R4F24N1
marin.stock_location_1464,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,24,2,Internal Location,CDG-R4F24N2,123,R4F24N2
marin.stock_location_1465,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,24,3,Internal Location,CDG-R4F24N3,124,R4F24N3
marin.stock_location_1466,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,25,1,Internal Location,CDG-R4F25N1,116,R4F25N1
marin.stock_location_1467,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,25,2,Internal Location,CDG-R4F25N2,117,R4F25N2
marin.stock_location_1468,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,25,3,Internal Location,CDG-R4F25N3,118,R4F25N3
marin.stock_location_1469,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,26,1,Internal Location,CDG-R4F26N1,116,R4F26N1
marin.stock_location_1470,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,26,2,Internal Location,CDG-R4F26N2,117,R4F26N2
marin.stock_location_1471,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,26,3,Internal Location,CDG-R4F26N3,118,R4F26N3
marin.stock_location_1472,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,27,1,Internal Location,CDG-R4F27N1,110,R4F27N1
marin.stock_location_1473,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,27,2,Internal Location,CDG-R4F27N2,111,R4F27N2
marin.stock_location_1474,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,27,3,Internal Location,CDG-R4F27N3,112,R4F27N3
marin.stock_location_1475,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,28,1,Internal Location,CDG-R4F28N1,110,R4F28N1
marin.stock_location_1476,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,28,2,Internal Location,CDG-R4F28N2,111,R4F28N2
marin.stock_location_1477,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,28,3,Internal Location,CDG-R4F28N3,112,R4F28N3
marin.stock_location_1478,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,29,1,Internal Location,CDG-R4F29N1,104,R4F29N1
marin.stock_location_1479,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,29,2,Internal Location,CDG-R4F29N2,105,R4F29N2
marin.stock_location_1480,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,29,3,Internal Location,CDG-R4F29N3,106,R4F29N3
marin.stock_location_1481,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,30,1,Internal Location,CDG-R4F30N1,104,R4F30N1
marin.stock_location_1482,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,30,2,Internal Location,CDG-R4F30N2,105,R4F30N2
marin.stock_location_1483,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,30,3,Internal Location,CDG-R4F30N3,106,R4F30N3
marin.stock_location_1484,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,31,1,Internal Location,CDG-R4F31N1,98,R4F31N1
marin.stock_location_1485,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,31,2,Internal Location,CDG-R4F31N2,99,R4F31N2
marin.stock_location_1486,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,31,3,Internal Location,CDG-R4F31N3,100,R4F31N3
marin.stock_location_1487,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_2,True,8,32,1,Internal Location,CDG-R4F32N1,98,R4F32N1
marin.stock_location_1488,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_3,True,8,32,2,Internal Location,CDG-R4F32N2,99,R4F32N2
marin.stock_location_1489,marin.company_lmmr,marin.stock_location_1149,marin.stock_storage_category_4,True,8,32,3,Internal Location,CDG-R4F32N3,100,R4F32N3
marin.stock_location_1490,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,0,5,1,Internal Location,CDG-R5F05N1,10,R5F05N1
marin.stock_location_1491,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_5,True,0,5,2,Internal Location,CDG-R5F05N2,10,R5F05N2
marin.stock_location_1492,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_6,True,0,5,3,Internal Location,CDG-R5F05N3,10,R5F05N3
marin.stock_location_1493,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,0,6,1,Internal Location,CDG-R5F06N1,10,R5F06N1
marin.stock_location_1494,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_5,True,0,6,2,Internal Location,CDG-R5F06N2,10,R5F06N2
marin.stock_location_1495,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_6,True,0,6,3,Internal Location,CDG-R5F06N3,10,R5F06N3
marin.stock_location_1496,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,0,7,1,Internal Location,CDG-R5F07N1,10,R5F07N1
marin.stock_location_1497,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_5,True,0,7,2,Internal Location,CDG-R5F07N2,10,R5F07N2
marin.stock_location_1498,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_6,True,0,7,3,Internal Location,CDG-R5F07N3,10,R5F07N3
marin.stock_location_1499,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,8,1,Internal Location,CDG-R5F08N1,199,R5F08N1
marin.stock_location_1500,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,8,2,Internal Location,CDG-R5F08N2,199,R5F08N2
marin.stock_location_1501,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,8,3,Internal Location,CDG-R5F08N3,199,R5F08N3
marin.stock_location_1502,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,9,1,Internal Location,CDG-R5F09N1,199,R5F09N1
marin.stock_location_1503,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,9,2,Internal Location,CDG-R5F09N2,199,R5F09N2
marin.stock_location_1504,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,9,3,Internal Location,CDG-R5F09N3,199,R5F09N3
marin.stock_location_1505,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,10,1,Internal Location,CDG-R5F10N1,199,R5F10N1
marin.stock_location_1506,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,10,2,Internal Location,CDG-R5F10N2,199,R5F10N2
marin.stock_location_1507,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,10,3,Internal Location,CDG-R5F10N3,199,R5F10N3
marin.stock_location_1508,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,11,1,Internal Location,CDG-R5F11N1,199,R5F11N1
marin.stock_location_1509,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,11,2,Internal Location,CDG-R5F11N2,199,R5F11N2
marin.stock_location_1510,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,11,3,Internal Location,CDG-R5F11N3,199,R5F11N3
marin.stock_location_1511,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,12,1,Internal Location,CDG-R5F12N1,199,R5F12N1
marin.stock_location_1512,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,12,2,Internal Location,CDG-R5F12N2,199,R5F12N2
marin.stock_location_1513,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,12,3,Internal Location,CDG-R5F12N3,199,R5F12N3
marin.stock_location_1514,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,13,1,Internal Location,CDG-R5F13N1,199,R5F13N1
marin.stock_location_1515,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,13,2,Internal Location,CDG-R5F13N2,30,R5F13N2
marin.stock_location_1516,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,13,3,Internal Location,CDG-R5F13N3,31,R5F13N3
marin.stock_location_1517,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,14,1,Internal Location,CDG-R5F14N1,29,R5F14N1
marin.stock_location_1518,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,14,2,Internal Location,CDG-R5F14N2,30,R5F14N2
marin.stock_location_1519,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,14,3,Internal Location,CDG-R5F14N3,31,R5F14N3
marin.stock_location_1520,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,15,1,Internal Location,CDG-R5F15N1,32,R5F15N1
marin.stock_location_1521,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,15,2,Internal Location,CDG-R5F15N2,33,R5F15N2
marin.stock_location_1522,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,15,3,Internal Location,CDG-R5F15N3,34,R5F15N3
marin.stock_location_1523,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,16,1,Internal Location,CDG-R5F16N1,32,R5F16N1
marin.stock_location_1524,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,16,2,Internal Location,CDG-R5F16N2,33,R5F16N2
marin.stock_location_1525,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,16,3,Internal Location,CDG-R5F16N3,34,R5F16N3
marin.stock_location_1526,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,17,1,Internal Location,CDG-R5F17N1,35,R5F17N1
marin.stock_location_1527,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,17,2,Internal Location,CDG-R5F17N2,36,R5F17N2
marin.stock_location_1528,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,17,3,Internal Location,CDG-R5F17N3,37,R5F17N3
marin.stock_location_1529,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,18,1,Internal Location,CDG-R5F18N1,35,R5F18N1
marin.stock_location_1530,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,18,2,Internal Location,CDG-R5F18N2,36,R5F18N2
marin.stock_location_1531,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,18,3,Internal Location,CDG-R5F18N3,37,R5F18N3
marin.stock_location_1532,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,19,1,Internal Location,CDG-R5F19N1,187,R5F19N1
marin.stock_location_1533,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,19,2,Internal Location,CDG-R5F19N2,188,R5F19N2
marin.stock_location_1534,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,19,3,Internal Location,CDG-R5F19N3,189,R5F19N3
marin.stock_location_1535,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,20,1,Internal Location,CDG-R5F20N1,187,R5F20N1
marin.stock_location_1536,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,20,2,Internal Location,CDG-R5F20N2,188,R5F20N2
marin.stock_location_1537,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,20,3,Internal Location,CDG-R5F20N3,189,R5F20N3
marin.stock_location_1538,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,21,1,Internal Location,CDG-R5F21N1,181,R5F21N1
marin.stock_location_1539,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,21,2,Internal Location,CDG-R5F21N2,182,R5F21N2
marin.stock_location_1540,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,21,3,Internal Location,CDG-R5F21N3,183,R5F21N3
marin.stock_location_1541,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,22,1,Internal Location,CDG-R5F22N1,181,R5F22N1
marin.stock_location_1542,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,22,2,Internal Location,CDG-R5F22N2,182,R5F22N2
marin.stock_location_1543,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,22,3,Internal Location,CDG-R5F22N3,183,R5F22N3
marin.stock_location_1544,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,23,1,Internal Location,CDG-R5F23N1,175,R5F23N1
marin.stock_location_1545,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,23,2,Internal Location,CDG-R5F23N2,176,R5F23N2
marin.stock_location_1546,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,23,3,Internal Location,CDG-R5F23N3,177,R5F23N3
marin.stock_location_1547,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,24,1,Internal Location,CDG-R5F24N1,175,R5F24N1
marin.stock_location_1548,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,24,2,Internal Location,CDG-R5F24N2,176,R5F24N2
marin.stock_location_1549,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,24,3,Internal Location,CDG-R5F24N3,177,R5F24N3
marin.stock_location_1550,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,25,1,Internal Location,CDG-R5F25N1,169,R5F25N1
marin.stock_location_1551,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,25,2,Internal Location,CDG-R5F25N2,170,R5F25N2
marin.stock_location_1552,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,25,3,Internal Location,CDG-R5F25N3,171,R5F25N3
marin.stock_location_1553,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,26,1,Internal Location,CDG-R5F26N1,169,R5F26N1
marin.stock_location_1554,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,26,2,Internal Location,CDG-R5F26N2,170,R5F26N2
marin.stock_location_1555,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,26,3,Internal Location,CDG-R5F26N3,171,R5F26N3
marin.stock_location_1556,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,27,1,Internal Location,CDG-R5F27N1,163,R5F27N1
marin.stock_location_1557,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,27,2,Internal Location,CDG-R5F27N2,164,R5F27N2
marin.stock_location_1558,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,27,3,Internal Location,CDG-R5F27N3,165,R5F27N3
marin.stock_location_1559,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,28,1,Internal Location,CDG-R5F28N1,163,R5F28N1
marin.stock_location_1560,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,28,2,Internal Location,CDG-R5F28N2,164,R5F28N2
marin.stock_location_1561,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,28,3,Internal Location,CDG-R5F28N3,165,R5F28N3
marin.stock_location_1562,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,29,1,Internal Location,CDG-R5F29N1,157,R5F29N1
marin.stock_location_1563,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,29,2,Internal Location,CDG-R5F29N2,158,R5F29N2
marin.stock_location_1564,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,29,3,Internal Location,CDG-R5F29N3,159,R5F29N3
marin.stock_location_1565,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,30,1,Internal Location,CDG-R5F30N1,157,R5F30N1
marin.stock_location_1566,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,30,2,Internal Location,CDG-R5F30N2,158,R5F30N2
marin.stock_location_1567,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,30,3,Internal Location,CDG-R5F30N3,159,R5F30N3
marin.stock_location_1568,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,31,1,Internal Location,CDG-R5F31N1,151,R5F31N1
