id,company_id/id,location_id/id,storage_category_id/id,active,posx,posy,posz,usage,barcode,removal_priority,name
marin.stock_location_1569,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,31,2,Internal Location,CDG-R5F31N2,152,R5F31N2
marin.stock_location_1570,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,31,3,Internal Location,CDG-R5F31N3,153,R5F31N3
marin.stock_location_1571,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_2,True,9,32,1,Internal Location,CDG-R5F32N1,151,R5F32N1
marin.stock_location_1572,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_3,True,9,32,2,Internal Location,CDG-R5F32N2,152,R5F32N2
marin.stock_location_1573,marin.company_lmmr,marin.stock_location_1150,marin.stock_storage_category_4,True,9,32,3,Internal Location,CDG-R5F32N3,153,R5F32N3
marin.stock_location_1574,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,1,1,Internal Location,CDG-R6F01N1,217,R6F01N1
marin.stock_location_1575,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,1,2,Internal Location,CDG-R6F01N2,218,R6F01N2
marin.stock_location_1576,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,1,3,Internal Location,CDG-R6F01N3,219,R6F01N3
marin.stock_location_1577,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,2,1,Internal Location,CDG-R6F02N1,217,R6F02N1
marin.stock_location_1578,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,2,2,Internal Location,CDG-R6F02N2,218,R6F02N2
marin.stock_location_1579,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,2,3,Internal Location,CDG-R6F02N3,219,R6F02N3
marin.stock_location_1580,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,3,1,Internal Location,CDG-R6F03N1,214,R6F03N1
marin.stock_location_1581,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,3,2,Internal Location,CDG-R6F03N2,215,R6F03N2
marin.stock_location_1582,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,3,3,Internal Location,CDG-R6F03N3,216,R6F03N3
marin.stock_location_1583,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,4,1,Internal Location,CDG-R6F04N1,214,R6F04N1
marin.stock_location_1584,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,4,2,Internal Location,CDG-R6F04N2,215,R6F04N2
marin.stock_location_1585,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,4,3,Internal Location,CDG-R6F04N3,216,R6F04N3
marin.stock_location_1586,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,5,1,Internal Location,CDG-R6F05N1,211,R6F05N1
marin.stock_location_1587,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,5,2,Internal Location,CDG-R6F05N2,212,R6F05N2
marin.stock_location_1588,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,5,3,Internal Location,CDG-R6F05N3,213,R6F05N3
marin.stock_location_1589,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,6,1,Internal Location,CDG-R6F06N1,211,R6F06N1
marin.stock_location_1590,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,6,2,Internal Location,CDG-R6F06N2,212,R6F06N2
marin.stock_location_1591,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,6,3,Internal Location,CDG-R6F06N3,213,R6F06N3
marin.stock_location_1592,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,7,1,Internal Location,CDG-R6F07N1,208,R6F07N1
marin.stock_location_1593,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,7,2,Internal Location,CDG-R6F07N2,209,R6F07N2
marin.stock_location_1594,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,7,3,Internal Location,CDG-R6F07N3,210,R6F07N3
marin.stock_location_1595,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,8,1,Internal Location,CDG-R6F08N1,208,R6F08N1
marin.stock_location_1596,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,8,2,Internal Location,CDG-R6F08N2,209,R6F08N2
marin.stock_location_1597,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,8,3,Internal Location,CDG-R6F08N3,210,R6F08N3
marin.stock_location_1598,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,9,1,Internal Location,CDG-R6F09N1,205,R6F09N1
marin.stock_location_1599,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,9,2,Internal Location,CDG-R6F09N2,206,R6F09N2
marin.stock_location_1600,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,9,3,Internal Location,CDG-R6F09N3,207,R6F09N3
marin.stock_location_1601,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,10,1,Internal Location,CDG-R6F10N1,205,R6F10N1
marin.stock_location_1602,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,10,2,Internal Location,CDG-R6F10N2,206,R6F10N2
marin.stock_location_1603,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,10,3,Internal Location,CDG-R6F10N3,207,R6F10N3
marin.stock_location_1604,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,11,1,Internal Location,CDG-R6F11N1,202,R6F11N1
marin.stock_location_1605,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,11,2,Internal Location,CDG-R6F11N2,203,R6F11N2
marin.stock_location_1606,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,11,3,Internal Location,CDG-R6F11N3,204,R6F11N3
marin.stock_location_1607,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,12,1,Internal Location,CDG-R6F12N1,202,R6F12N1
marin.stock_location_1608,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,12,2,Internal Location,CDG-R6F12N2,203,R6F12N2
marin.stock_location_1609,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,12,3,Internal Location,CDG-R6F12N3,204,R6F12N3
marin.stock_location_1610,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,13,1,Internal Location,CDG-R6F13N1,199,R6F13N1
marin.stock_location_1611,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,13,2,Internal Location,CDG-R6F13N2,200,R6F13N2
marin.stock_location_1612,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,13,3,Internal Location,CDG-R6F13N3,201,R6F13N3
marin.stock_location_1613,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,14,1,Internal Location,CDG-R6F14N1,199,R6F14N1
marin.stock_location_1614,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,14,2,Internal Location,CDG-R6F14N2,200,R6F14N2
marin.stock_location_1615,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,14,3,Internal Location,CDG-R6F14N3,201,R6F14N3
marin.stock_location_1616,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,15,1,Internal Location,CDG-R6F15N1,196,R6F15N1
marin.stock_location_1617,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,15,2,Internal Location,CDG-R6F15N2,197,R6F15N2
marin.stock_location_1618,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,15,3,Internal Location,CDG-R6F15N3,198,R6F15N3
marin.stock_location_1619,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,16,1,Internal Location,CDG-R6F16N1,196,R6F16N1
marin.stock_location_1620,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,16,2,Internal Location,CDG-R6F16N2,197,R6F16N2
marin.stock_location_1621,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,16,3,Internal Location,CDG-R6F16N3,198,R6F16N3
marin.stock_location_1622,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,17,1,Internal Location,CDG-R6F17N1,193,R6F17N1
marin.stock_location_1623,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,17,2,Internal Location,CDG-R6F17N2,194,R6F17N2
marin.stock_location_1624,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,17,3,Internal Location,CDG-R6F17N3,195,R6F17N3
marin.stock_location_1625,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,18,1,Internal Location,CDG-R6F18N1,193,R6F18N1
marin.stock_location_1626,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,18,2,Internal Location,CDG-R6F18N2,194,R6F18N2
marin.stock_location_1627,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,18,3,Internal Location,CDG-R6F18N3,195,R6F18N3
marin.stock_location_1628,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,19,1,Internal Location,CDG-R6F19N1,190,R6F19N1
marin.stock_location_1629,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,19,2,Internal Location,CDG-R6F19N2,191,R6F19N2
marin.stock_location_1630,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,19,3,Internal Location,CDG-R6F19N3,192,R6F19N3
marin.stock_location_1631,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,20,1,Internal Location,CDG-R6F20N1,190,R6F20N1
marin.stock_location_1632,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,20,2,Internal Location,CDG-R6F20N2,191,R6F20N2
marin.stock_location_1633,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,20,3,Internal Location,CDG-R6F20N3,192,R6F20N3
marin.stock_location_1634,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,21,1,Internal Location,CDG-R6F21N1,184,R6F21N1
marin.stock_location_1635,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,21,2,Internal Location,CDG-R6F21N2,185,R6F21N2
marin.stock_location_1636,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,21,3,Internal Location,CDG-R6F21N3,186,R6F21N3
marin.stock_location_1637,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,22,1,Internal Location,CDG-R6F22N1,184,R6F22N1
marin.stock_location_1638,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,22,2,Internal Location,CDG-R6F22N2,185,R6F22N2
marin.stock_location_1639,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,22,3,Internal Location,CDG-R6F22N3,186,R6F22N3
marin.stock_location_1640,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,23,1,Internal Location,CDG-R6F23N1,178,R6F23N1
marin.stock_location_1641,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,23,2,Internal Location,CDG-R6F23N2,179,R6F23N2
marin.stock_location_1642,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,23,3,Internal Location,CDG-R6F23N3,180,R6F23N3
marin.stock_location_1643,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,24,1,Internal Location,CDG-R6F24N1,178,R6F24N1
marin.stock_location_1644,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,24,2,Internal Location,CDG-R6F24N2,179,R6F24N2
marin.stock_location_1645,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,24,3,Internal Location,CDG-R6F24N3,180,R6F24N3
marin.stock_location_1646,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,25,1,Internal Location,CDG-R6F25N1,172,R6F25N1
marin.stock_location_1647,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,25,2,Internal Location,CDG-R6F25N2,173,R6F25N2
marin.stock_location_1648,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,25,3,Internal Location,CDG-R6F25N3,174,R6F25N3
marin.stock_location_1649,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,26,1,Internal Location,CDG-R6F26N1,172,R6F26N1
marin.stock_location_1650,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,26,2,Internal Location,CDG-R6F26N2,173,R6F26N2
marin.stock_location_1651,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,26,3,Internal Location,CDG-R6F26N3,174,R6F26N3
marin.stock_location_1652,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,27,1,Internal Location,CDG-R6F27N1,166,R6F27N1
marin.stock_location_1653,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,27,2,Internal Location,CDG-R6F27N2,167,R6F27N2
marin.stock_location_1654,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,27,3,Internal Location,CDG-R6F27N3,168,R6F27N3
marin.stock_location_1655,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,28,1,Internal Location,CDG-R6F28N1,166,R6F28N1
marin.stock_location_1656,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,28,2,Internal Location,CDG-R6F28N2,167,R6F28N2
marin.stock_location_1657,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,28,3,Internal Location,CDG-R6F28N3,168,R6F28N3
marin.stock_location_1658,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,29,1,Internal Location,CDG-R6F29N1,160,R6F29N1
marin.stock_location_1659,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,29,2,Internal Location,CDG-R6F29N2,161,R6F29N2
marin.stock_location_1660,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,29,3,Internal Location,CDG-R6F29N3,162,R6F29N3
marin.stock_location_1661,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,30,1,Internal Location,CDG-R6F30N1,160,R6F30N1
marin.stock_location_1662,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,30,2,Internal Location,CDG-R6F30N2,161,R6F30N2
marin.stock_location_1663,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,30,3,Internal Location,CDG-R6F30N3,162,R6F30N3
marin.stock_location_1664,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,31,1,Internal Location,CDG-R6F31N1,154,R6F31N1
marin.stock_location_1665,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,31,2,Internal Location,CDG-R6F31N2,155,R6F31N2
marin.stock_location_1666,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,31,3,Internal Location,CDG-R6F31N3,156,R6F31N3
marin.stock_location_1667,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,32,1,Internal Location,CDG-R6F32N1,154,R6F32N1
marin.stock_location_1668,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,32,2,Internal Location,CDG-R6F32N2,155,R6F32N2
marin.stock_location_1669,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,32,3,Internal Location,CDG-R6F32N3,156,R6F32N3
marin.stock_location_1670,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,33,1,Internal Location,CDG-R6F33N1,148,R6F33N1
marin.stock_location_1671,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,33,2,Internal Location,CDG-R6F33N2,149,R6F33N2
marin.stock_location_1672,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,33,3,Internal Location,CDG-R6F33N3,150,R6F33N3
marin.stock_location_1673,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,34,1,Internal Location,CDG-R6F34N1,148,R6F34N1
marin.stock_location_1674,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,34,2,Internal Location,CDG-R6F34N2,149,R6F34N2
marin.stock_location_1675,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,34,3,Internal Location,CDG-R6F34N3,150,R6F34N3
marin.stock_location_1676,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,35,1,Internal Location,CDG-R6F35N1,145,R6F35N1
marin.stock_location_1677,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,35,2,Internal Location,CDG-R6F35N2,146,R6F35N2
marin.stock_location_1678,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,35,3,Internal Location,CDG-R6F35N3,147,R6F35N3
marin.stock_location_1679,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_2,True,12,36,1,Internal Location,CDG-R6F36N1,145,R6F36N1
marin.stock_location_1680,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_3,True,12,36,2,Internal Location,CDG-R6F36N2,146,R6F36N2
marin.stock_location_1681,marin.company_lmmr,marin.stock_location_1151,marin.stock_storage_category_4,True,12,36,3,Internal Location,CDG-R6F36N3,147,R6F36N3
marin.stock_location_1682,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,2,37,1,Internal Location,CDG-R7F01N1,84,R7F01N1
marin.stock_location_1683,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,2,37,2,Internal Location,CDG-R7F01N2,85,R7F01N2
marin.stock_location_1684,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,2,37,3,Internal Location,CDG-R7F01N3,86,R7F01N3
marin.stock_location_1685,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,2,37,4,Internal Location,CDG-R7F01N4,87,R7F01N4
marin.stock_location_1686,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,3,37,1,Internal Location,CDG-R7F02N1,84,R7F02N1
marin.stock_location_1687,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,3,37,2,Internal Location,CDG-R7F02N2,85,R7F02N2
marin.stock_location_1688,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,3,37,3,Internal Location,CDG-R7F02N3,86,R7F02N3
marin.stock_location_1689,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,3,37,4,Internal Location,CDG-R7F02N4,87,R7F02N4
marin.stock_location_1690,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,4,37,1,Internal Location,CDG-R7F03N1,88,R7F03N1
marin.stock_location_1691,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,4,37,2,Internal Location,CDG-R7F03N2,89,R7F03N2
marin.stock_location_1692,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,4,37,3,Internal Location,CDG-R7F03N3,89,R7F03N3
marin.stock_location_1693,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,4,37,4,Internal Location,CDG-R7F03N4,90,R7F03N4
marin.stock_location_1694,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,5,37,1,Internal Location,CDG-R7F04N1,88,R7F04N1
marin.stock_location_1695,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,5,37,2,Internal Location,CDG-R7F04N2,89,R7F04N2
marin.stock_location_1696,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,5,37,3,Internal Location,CDG-R7F04N3,89,R7F04N3
marin.stock_location_1697,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,5,37,4,Internal Location,CDG-R7F04N4,90,R7F04N4
marin.stock_location_1698,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,6,37,1,Internal Location,CDG-R7F05N1,91,R7F05N1
marin.stock_location_1699,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,6,37,2,Internal Location,CDG-R7F05N2,92,R7F05N2
marin.stock_location_1700,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,6,37,3,Internal Location,CDG-R7F05N3,93,R7F05N3
marin.stock_location_1701,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,6,37,4,Internal Location,CDG-R7F05N4,94,R7F05N4
marin.stock_location_1702,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,7,37,1,Internal Location,CDG-R7F06N1,91,R7F06N1
marin.stock_location_1703,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,7,37,2,Internal Location,CDG-R7F06N2,92,R7F06N2
marin.stock_location_1704,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,7,37,3,Internal Location,CDG-R7F06N3,93,R7F06N3
marin.stock_location_1705,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,7,37,4,Internal Location,CDG-R7F06N4,93,R7F06N4
marin.stock_location_1706,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,8,37,1,Internal Location,CDG-R7F07N1,137,R7F07N1
marin.stock_location_1707,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,8,37,2,Internal Location,CDG-R7F07N2,138,R7F07N2
marin.stock_location_1708,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,8,37,3,Internal Location,CDG-R7F07N3,139,R7F07N3
marin.stock_location_1709,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,8,37,4,Internal Location,CDG-R7F07N4,140,R7F07N4
marin.stock_location_1710,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,9,37,1,Internal Location,CDG-R7F08N1,137,R7F08N1
marin.stock_location_1711,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,9,37,2,Internal Location,CDG-R7F08N2,138,R7F08N2
marin.stock_location_1712,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,9,37,3,Internal Location,CDG-R7F08N3,139,R7F08N3
marin.stock_location_1713,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,9,37,4,Internal Location,CDG-R7F08N4,140,R7F08N4
marin.stock_location_1714,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,10,37,1,Internal Location,CDG-R7F09N1,141,R7F09N1
marin.stock_location_1715,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,10,37,2,Internal Location,CDG-R7F09N2,142,R7F09N2
marin.stock_location_1716,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,10,37,3,Internal Location,CDG-R7F09N3,143,R7F09N3
marin.stock_location_1717,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,10,37,4,Internal Location,CDG-R7F09N4,144,R7F09N4
marin.stock_location_1718,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_2,True,11,37,1,Internal Location,CDG-R7F10N1,141,R7F10N1
marin.stock_location_1719,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_3,True,11,37,2,Internal Location,CDG-R7F10N2,142,R7F10N2
marin.stock_location_1720,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_4,True,11,37,3,Internal Location,CDG-R7F10N3,143,R7F10N3
marin.stock_location_1721,marin.company_lmmr,marin.stock_location_1152,marin.stock_storage_category_7,True,11,37,4,Internal Location,CDG-R7F10N4,144,R7F10N4
